gene	rank	fdr	effect_size	#_active_guide-RNA
F9	11154	4.360394e-01	0.350428	2
SCML2	11155	4.361796e-01	0.348792	2
C12orf73	11156	4.362302e-01	0.498783	1
WASHC5	11157	4.362416e-01	0.494621	1
MEGF10	11158	4.362416e-01	0.486852	1
FOXR1	11159	4.362921e-01	0.481065	1
NKRF	11160	4.364322e-01	0.25854	3
CDS1	11161	4.365723e-01	0.487663	1
ZNF746	11162	4.367124e-01	0.348544	2
WDR53	11163	4.367629e-01	0.348889	2
ASAP3	11164	4.368751e-01	0.349556	2
ZNF606	11165	4.368751e-01	0.47652	1
IVD	11166	4.368751e-01	0.189367	4
TALDO1	11167	4.368751e-01	0.348487	2
OR13C2	11168	4.368864e-01	0.483163	1
MAPKAP1	11169	4.368864e-01	0.191423	4
BIN2	11170	4.370264e-01	0.349032	2
OTOP1	11171	4.370768e-01	0.347202	2
IGSF21	11172	4.371272e-01	0.348809	2
PCDHB8	11173	4.371775e-01	0.260472	3
C12orf57	11174	4.371888e-01	0.255695	3
ANO5	11175	4.371888e-01	0.251446	3
UCN2	11176	4.372391e-01	0.190882	4
SCUBE3	11177	4.372895e-01	0.25738	3
PLEKHO2	11178	4.373398e-01	0.252402	3
RIN2	11179	4.373511e-01	0.348616	2
SLC39A13	11180	4.373511e-01	0.259818	3
ANKRD13C	11181	4.374908e-01	0.348009	2
TMED8	11182	4.375411e-01	0.346876	2
HS3ST1	11183	4.376809e-01	0.348039	2
IKZF5	11184	4.377311e-01	0.259583	3
KRTAP7-1	11185	4.377814e-01	0.479867	1
AVPI1	11186	4.378317e-01	0.494769	1
MROH2B	11187	4.379713e-01	0.482322	1
NT5C1B-RDH14	11188	4.380216e-01	0.495427	1
IRF9	11189	4.380718e-01	0.48423	1
EDA	11190	4.381220e-01	0.499651	1
VCX	11191	4.382616e-01	0.499651	1
F5	11192	4.384011e-01	0.346425	2
ESRRA	11193	4.384513e-01	0.348187	2
CALN1	11194	4.385015e-01	0.487669	1
GAPT	11195	4.386410e-01	0.347487	2
N4BP2L1	11196	4.386911e-01	0.347411	2
SLC27A3	11197	4.387413e-01	0.259203	3
DRC1	11198	4.387914e-01	0.488195	1
RUFY3	11199	4.388415e-01	0.482741	1
ZNF77	11200	4.388916e-01	0.258608	3
HOXD12	11201	4.389417e-01	0.488778	1
MYT1L	11202	4.389918e-01	0.257732	3
NOTCH4	11203	4.391311e-01	0.347469	2
SQLE	11204	4.392705e-01	0.347221	2
FAS	11205	4.393205e-01	0.257127	3
TBX19	11206	4.394598e-01	0.478468	1
CHFR	11207	4.395990e-01	0.485603	1
SERAC1	11208	4.396490e-01	0.346543	2
SCN7A	11209	4.396598e-01	0.258584	3
DAPK2	11210	4.396598e-01	0.257134	3
ARHGAP5	11211	4.397098e-01	0.25683	3
MAPRE1	11212	4.397598e-01	0.257925	3
STX6	11213	4.398097e-01	0.253029	3
ACSL4	11214	4.398597e-01	0.259015	3
SLC41A2	11215	4.399988e-01	0.480601	1
ZNF768	11216	4.401379e-01	0.493	1
ARSF	11217	4.401878e-01	0.255005	3
MYL2	11218	4.403269e-01	0.493602	1
LRRC63	11219	4.403768e-01	0.346203	2
HIST1H1A	11220	4.405158e-01	0.24866	3
LILRA5	11221	4.405656e-01	0.487129	1
GHRL	11222	4.406155e-01	0.253692	3
PLCXD3	11223	4.406653e-01	0.252573	3
SYT9	11224	4.407152e-01	0.346236	2
FOXJ1	11225	4.408541e-01	0.496564	1
NHLRC4	11226	4.409039e-01	0.257334	3
EYA3	11227	4.410428e-01	0.477125	1
FRMD8	11228	4.411816e-01	0.487974	1
CNNM1	11229	4.412314e-01	0.189141	4
CDC25C	11230	4.413702e-01	0.344917	2
HRG	11231	4.414200e-01	0.187326	4
HEYL	11232	4.415194e-01	0.488624	1
PPCDC	11233	4.415194e-01	0.488624	1
TAF9B	11234	4.415298e-01	0.345216	2
PTDSS1	11235	4.415298e-01	0.345433	2
RFNG	11236	4.415796e-01	0.34588	2
GPAA1	11237	4.415900e-01	0.189186	4
DEPDC1	11238	4.415900e-01	0.185809	4
UGT2B17	11239	4.417286e-01	0.48936	1
KCTD16	11240	4.417783e-01	0.256421	3
F12	11241	4.418280e-01	0.345957	2
NEK4	11242	4.419666e-01	0.478763	1
ZFP28	11243	4.420162e-01	0.345359	2
SGCA	11244	4.420658e-01	0.188535	4
OR51V1	11245	4.421155e-01	0.253756	3
TRIM49D1	11246	4.421258e-01	0.490666	1
FGFR4	11247	4.421258e-01	0.252681	3
FFAR4	11248	4.422643e-01	0.491168	1
MYOCD	11249	4.424028e-01	0.25287	3
SAP30	11250	4.425412e-01	0.478849	1
MARCH2	11251	4.426796e-01	0.491709	1
CCDC113	11252	4.427292e-01	0.344443	2
GLTP	11253	4.427787e-01	0.344424	2
PIGB	11254	4.428282e-01	0.18588	4
AP1B1	11255	4.428384e-01	0.253784	3
KIF16B	11256	4.428384e-01	0.255772	3
SSX7	11257	4.429767e-01	0.255324	3
POLQ	11258	4.431150e-01	0.473749	1
CSF1R	11259	4.431645e-01	0.253533	3
TCTN2	11260	4.433028e-01	0.473671	1
PTPRK	11261	4.434410e-01	0.481987	1
ABCA3	11262	4.435792e-01	0.253158	3
EID2	11263	4.437174e-01	0.484325	1
PCSK5	11264	4.438556e-01	0.343098	2
ZNF106	11265	4.439050e-01	0.343811	2
CCDC155	11266	4.440431e-01	0.343644	2
S100A14	11267	4.441418e-01	0.343494	2
TMEM120A	11268	4.441418e-01	0.253561	3
TACR1	11269	4.441911e-01	0.343428	2
HCFC2	11270	4.442897e-01	0.342221	2
ZNF34	11271	4.442897e-01	0.343149	2
C2orf54	11272	4.443390e-01	0.488829	1
SLC26A8	11273	4.443883e-01	0.482327	1
GAS8	11274	4.443982e-01	0.254277	3
PHTF1	11275	4.443982e-01	0.253457	3
ARMC5	11276	4.444475e-01	0.342897	2
SNX25	11277	4.445854e-01	0.343335	2
TTN	11278	4.447234e-01	0.485173	1
DNAH12	11279	4.447332e-01	0.253612	3
ATP13A4	11280	4.447332e-01	0.473627	1
RPL39L	11281	4.447824e-01	0.185605	4
PIM3	11282	4.448316e-01	0.253579	3
RNF11	11283	4.448808e-01	0.476971	1
LRRC56	11284	4.448906e-01	0.252647	3
CORO2B	11285	4.448906e-01	0.46759	1
NFIC	11286	4.449004e-01	0.479231	1
CLEC2B	11287	4.449004e-01	0.253178	3
TGIF2LX	11288	4.450381e-01	0.342384	2
AREG	11289	4.451759e-01	0.491429	1
TRMT61B	11290	4.453136e-01	0.339034	2
HGH1	11291	4.453627e-01	0.342137	2
MAOB	11292	4.455004e-01	0.2531	3
CD99L2	11293	4.455495e-01	0.337821	2
PCDH20	11294	4.455986e-01	0.483023	1
TRMO	11295	4.456477e-01	0.254203	3
RTL1	11296	4.457853e-01	0.486259	1
KMT5B	11297	4.458344e-01	0.480976	1
IFIT2	11298	4.458834e-01	0.339157	2
FNDC8	11299	4.459325e-01	0.185756	4
SLC25A19	11300	4.459421e-01	0.25408	3
EPB41	11301	4.459421e-01	0.182701	4
PAQR7	11302	4.459911e-01	0.34162	2
GRAMD2B	11303	4.461286e-01	0.481265	1
DEAF1	11304	4.461776e-01	0.341493	2
IRX6	11305	4.463150e-01	0.487299	1
MPI	11306	4.463640e-01	0.252498	3
PLXND1	11307	4.464130e-01	0.341357	2
LHPP	11308	4.464619e-01	0.341328	2
APBA3	11309	4.465109e-01	0.341234	2
C17orf47	11310	4.465598e-01	0.183325	4
NETO2	11311	4.466972e-01	0.251341	3
PNPLA8	11312	4.467461e-01	0.251055	3
ASB4	11313	4.468627e-01	0.340223	2
CXCL13	11314	4.468627e-01	0.479539	1
RNF38	11315	4.468627e-01	0.475872	1
TMCO5A	11316	4.468627e-01	0.238547	3
PILRB	11317	4.468627e-01	0.251913	3
SLC9A5	11318	4.468627e-01	0.340918	2
MAGEB17	11319	4.469999e-01	0.473561	1
TMEM232	11320	4.470488e-01	0.340943	2
RUNDC3B	11321	4.470976e-01	0.334502	2
STAP2	11322	4.471465e-01	0.340679	2
SNX2	11323	4.471953e-01	0.340103	2
KRT25	11324	4.472441e-01	0.249425	3
IL15RA	11325	4.473812e-01	0.475808	1
LRRC36	11326	4.474300e-01	0.249501	3
RETREG2	11327	4.474788e-01	0.340281	2
ELAVL2	11328	4.474881e-01	0.248545	3
MCAM	11329	4.474881e-01	0.465685	1
CALY	11330	4.476251e-01	0.339581	2
RBP2	11331	4.476739e-01	0.248806	3
SPANXN3	11332	4.478109e-01	0.478124	1
ROR2	11333	4.478596e-01	0.339962	2
CITED1	11334	4.479966e-01	0.481733	1
RBBP9	11335	4.481335e-01	0.33928	2
ASB11	11336	4.482704e-01	0.249013	3
DNAJC4	11337	4.482795e-01	0.334188	2
TMEM9	11338	4.482795e-01	0.246826	3
P2RX2	11339	4.483282e-01	0.339501	2
IRAK3	11340	4.484650e-01	0.339826	2
OR9A2	11341	4.485137e-01	0.339923	2
C4orf32	11342	4.486505e-01	0.338899	2
RGP1	11343	4.486991e-01	0.338922	2
PLBD1	11344	4.488358e-01	0.484953	1
SPANXN5	11345	4.489725e-01	0.25159	3
XKRY2	11346	4.491093e-01	0.339587	2
RSPH14	11347	4.492459e-01	0.339393	2
RAB15	11348	4.493826e-01	0.339435	2
MPDZ	11349	4.495192e-01	0.338934	2
MORC1	11350	4.496558e-01	0.248424	3
BPHL	11351	4.497924e-01	0.470832	1
C7orf76	11352	4.499290e-01	0.470832	1
FAM227A	11353	4.499775e-01	0.249521	3
RASSF9	11354	4.501140e-01	0.339	2
AZU1	11355	4.501624e-01	0.250664	3
C11orf49	11356	4.502989e-01	0.339294	2
C12orf50	11357	4.504353e-01	0.338187	2
MAGEE1	11358	4.504837e-01	0.470208	1
STARD8	11359	4.506202e-01	0.467153	1
CSNK1A1L	11360	4.506685e-01	0.332319	2
KLHL18	11361	4.507652e-01	0.471119	1
UNC119B	11362	4.507652e-01	0.248823	3
HIST1H2AL	11363	4.508136e-01	0.485934	1
TMEM249	11364	4.509499e-01	0.337555	2
OR2H1	11365	4.510862e-01	0.338493	2
JPH4	11366	4.511345e-01	0.249624	3
TP53TG3B	11367	4.511828e-01	0.338491	2
GRIK1	11368	4.512879e-01	0.337691	2
VGLL1	11369	4.512879e-01	0.249675	3
CNST	11370	4.512879e-01	0.245936	3
ANKRD44	11371	4.512879e-01	0.337607	2
GATM	11372	4.513362e-01	0.337761	2
FER	11373	4.513844e-01	0.33562	2
MB21D2	11374	4.515206e-01	0.465632	1
C1orf198	11375	4.515688e-01	0.337341	2
VNN2	11376	4.517049e-01	0.466185	1
TMEM173	11377	4.517531e-01	0.331992	2
OR5H1	11378	4.518892e-01	0.247265	3
PDS5B	11379	4.519374e-01	0.337105	2
TDO2	11380	4.519855e-01	0.177945	4
FXYD6-FXYD2	11381	4.520337e-01	0.177333	4
ANKMY1	11382	4.520421e-01	0.336817	2
ODF3	11383	4.520421e-01	0.466737	1
PPP1R3E	11384	4.520903e-01	0.472368	1
ELANE	11385	4.521468e-01	0.337135	2
ABCC2	11386	4.521468e-01	0.246733	3
OVCA2	11387	4.521468e-01	0.336926	2
COLGALT1	11388	4.521552e-01	0.246569	3
JUNB	11389	4.521552e-01	0.24702	3
ZNF75D	11390	4.522514e-01	0.332792	2
ERI2	11391	4.522514e-01	0.247442	3
PGA3	11392	4.522598e-01	0.17879	4
CPA3	11393	4.522598e-01	0.246738	3
IZUMO2	11394	4.523957e-01	0.336677	2
NCF1	11395	4.524437e-01	0.480539	1
CCR4	11396	4.525795e-01	0.336271	2
CASC4	11397	4.526756e-01	0.336049	2
ETV3	11398	4.526756e-01	0.33659	2
TMEM132E	11399	4.528113e-01	0.469487	1
MKKS	11400	4.528593e-01	0.247558	3
C6orf10	11401	4.529950e-01	0.46804	1
BBIP1	11402	4.531307e-01	0.336344	2
AKAP17A	11403	4.532664e-01	0.336379	2
GPX1	11404	4.533143e-01	0.336259	2
GPRIN3	11405	4.533225e-01	0.335358	2
STX8	11406	4.533225e-01	0.335931	2
MUC12	11407	4.533705e-01	0.466779	1
POU4F3	11408	4.534663e-01	0.335202	2
ZNF496	11409	4.534663e-01	0.167516	4
SWAP70	11410	4.535142e-01	0.47661	1
TMEM174	11411	4.535702e-01	0.330184	2
EPN1	11412	4.535702e-01	0.471176	1
USP6NL	11413	4.535702e-01	0.463484	1
DCTPP1	11414	4.536181e-01	0.244571	3
DUSP27	11415	4.536660e-01	0.335678	2
WDR4	11416	4.537138e-01	0.335085	2
LRRC75B	11417	4.538095e-01	0.245189	3
BRSK2	11418	4.538095e-01	0.331559	2
HNRNPA0	11419	4.538574e-01	0.24473	3
NAV1	11420	4.539928e-01	0.334898	2
CD6	11421	4.541281e-01	0.335092	2
TGM5	11422	4.542635e-01	0.33544	2
CYP4F2	11423	4.543113e-01	0.329881	2
PRKD2	11424	4.544466e-01	0.462875	1
KLHL9	11425	4.544943e-01	0.334641	2
SLC48A1	11426	4.545421e-01	0.334137	2
MGAT5	11427	4.546773e-01	0.246998	3
NR1H4	11428	4.547251e-01	0.334766	2
TMEM210	11429	4.547728e-01	0.246626	3
TUBB2A	11430	4.549080e-01	0.33499	2
FGFBP1	11431	4.549557e-01	0.236488	3
AKNAD1	11432	4.549714e-01	0.239231	3
ZNF184	11433	4.549714e-01	0.246728	3
PYGB	11434	4.549714e-01	0.332175	2
PRMT3	11435	4.549714e-01	0.179436	4
FUT11	11436	4.551065e-01	0.468161	1
SLC22A7	11437	4.551542e-01	0.334826	2
HEATR4	11438	4.552018e-01	0.334434	2
RNF144B	11439	4.552495e-01	0.466245	1
TTC39A	11440	4.552573e-01	0.243889	3
ZKSCAN1	11441	4.552573e-01	0.333226	2
OR4A15	11442	4.553923e-01	0.33249	2
GRIN2B	11443	4.554399e-01	0.476491	1
SIDT1	11444	4.554875e-01	0.476491	1
APOBEC3A	11445	4.556224e-01	0.481238	1
FBXO8	11446	4.556700e-01	0.328203	2
PHKA1	11447	4.558049e-01	0.473492	1
PARP6	11448	4.558525e-01	0.246738	3
APOL3	11449	4.559000e-01	0.330522	2
BEX2	11450	4.560349e-01	0.333832	2
FGF10	11451	4.560824e-01	0.472281	1
TMEM14C	11452	4.561299e-01	0.474808	1
A4GNT	11453	4.561774e-01	0.244608	3
TMEM86A	11454	4.562248e-01	0.466597	1
FAM124B	11455	4.563596e-01	0.464321	1
VPS13A	11456	4.564071e-01	0.242655	3
KIF1C	11457	4.564545e-01	0.463089	1
TRH	11458	4.565892e-01	0.333233	2
KAAG1	11459	4.566367e-01	0.463851	1
SH2D1B	11460	4.566841e-01	0.333322	2
ZAN	11461	4.568187e-01	0.333295	2
NUCB1	11462	4.568661e-01	0.32732	2
LYZ	11463	4.569135e-01	0.330012	2
CD109	11464	4.569609e-01	0.332325	2
FCGR2A	11465	4.570556e-01	0.459323	1
KCNH6	11466	4.570556e-01	0.244106	3
CYB5A	11467	4.571902e-01	0.332543	2
ASTL	11468	4.573247e-01	0.332646	2
ST6GAL2	11469	4.574592e-01	0.470896	1
PRUNE2	11470	4.575065e-01	0.332831	2
DYNC1I1	11471	4.575538e-01	0.460193	1
SHH	11472	4.576011e-01	0.244155	3
CHIT1	11473	4.576484e-01	0.24313	3
CTNNA1	11474	4.576558e-01	0.329271	2
SLC25A5	11475	4.576558e-01	0.332717	2
EBLN2	11476	4.577031e-01	0.237741	3
FJX1	11477	4.577104e-01	0.476379	1
GNG8	11478	4.577104e-01	0.32927	2
MXRA7	11479	4.577577e-01	0.240771	3
PLAGL1	11480	4.577651e-01	0.3325	2
TOR2A	11481	4.577651e-01	0.330451	2
CES2	11482	4.578595e-01	0.332342	2
GPT	11483	4.578595e-01	0.243208	3
SPATA46	11484	4.579067e-01	0.236816	3
MTNR1A	11485	4.580410e-01	0.332025	2
ZC2HC1B	11486	4.581753e-01	0.330557	2
GRIP2	11487	4.583095e-01	0.3318	2
PER3	11488	4.583639e-01	0.332028	2
DAGLA	11489	4.583639e-01	0.172058	4
OR8D1	11490	4.583639e-01	0.325436	2
SEPT2	11491	4.584110e-01	0.243387	3
ADIRF	11492	4.584582e-01	0.474422	1
CATSPERB	11493	4.585923e-01	0.23502	3
ABHD18	11494	4.586394e-01	0.331679	2
CLDN7	11495	4.587735e-01	0.329857	2
CCDC144NL	11496	4.588677e-01	0.32611	2
DAOA	11497	4.588677e-01	0.239822	3
FAM221A	11498	4.588748e-01	0.331365	2
LCK	11499	4.588748e-01	0.457683	1
KIAA1958	11500	4.590088e-01	0.331099	2
YBX2	11501	4.591029e-01	0.478798	1
CD48	11502	4.591029e-01	0.24398	3
PNMA6A	11503	4.592369e-01	0.468237	1
GPRC5A	11504	4.592839e-01	0.330681	2
RPS6KA5	11505	4.594178e-01	0.330757	2
NUTM1	11506	4.594648e-01	0.243623	3
IZUMO3	11507	4.595987e-01	0.459753	1
DOK6	11508	4.597325e-01	0.457043	1
STXBP6	11509	4.597795e-01	0.330528	2
C3orf84	11510	4.599133e-01	0.330506	2
KLHL28	11511	4.600471e-01	0.240125	3
CLEC14A	11512	4.601809e-01	0.462846	1
HEATR9	11513	4.603146e-01	0.240662	3
KRT8	11514	4.604484e-01	0.240213	3
LOC101927572	11515	4.604952e-01	0.240695	3
PLEKHO1	11516	4.606289e-01	0.330092	2
YIPF2	11517	4.607626e-01	0.330074	2
CACNA1I	11518	4.608962e-01	0.458519	1
EML5	11519	4.609430e-01	0.329969	2
GALNT2	11520	4.609898e-01	0.47405	1
NME7	11521	4.610366e-01	0.238395	3
PARD6B	11522	4.611702e-01	0.469668	1
CNBD2	11523	4.611769e-01	0.463273	1
MAGEB5	11524	4.611769e-01	0.240419	3
SOX17	11525	4.613105e-01	0.329727	2
USP30	11526	4.614440e-01	0.32965	2
EIF2AK1	11527	4.614907e-01	0.476121	1
SIK3	11528	4.616241e-01	0.328819	2
WIF1	11529	4.617576e-01	0.325511	2
ZNF160	11530	4.617642e-01	0.328849	2
DNAH2	11531	4.617642e-01	0.465113	1
OR9G1	11532	4.618109e-01	0.237429	3
CASP9	11533	4.618576e-01	0.328541	2
SPIN2A	11534	4.619042e-01	0.472119	1
MS4A4A	11535	4.619509e-01	0.329096	2
GNS	11536	4.619975e-01	0.328576	2
ABCC1	11537	4.621309e-01	0.45992	1
C10orf82	11538	4.621775e-01	0.328553	2
NXNL2	11539	4.623107e-01	0.328929	2
MYO16	11540	4.623573e-01	0.328777	2
FIGNL1	11541	4.624039e-01	0.327628	2
ETV7	11542	4.625372e-01	0.328788	2
FAM209B	11543	4.625837e-01	0.328367	2
PLOD3	11544	4.627169e-01	0.455263	1
POFUT1	11545	4.628501e-01	0.328367	2
TMPRSS11D	11546	4.628966e-01	0.242064	3
FHAD1	11547	4.630297e-01	0.238137	3
IQCF1	11548	4.630762e-01	0.239077	3
AMTN	11549	4.632093e-01	0.235569	3
ZNF697	11550	4.633424e-01	0.231638	3
SCNN1D	11551	4.634754e-01	0.328003	2
ATP9A	11552	4.636084e-01	0.239076	3
LCMT2	11553	4.636548e-01	0.4632	1
NR4A3	11554	4.637013e-01	0.458581	1
SLN	11555	4.638342e-01	0.327795	2
NUSAP1	11556	4.638806e-01	0.32775	2
P3H4	11557	4.639734e-01	0.470137	1
NOD1	11558	4.639734e-01	0.233458	3
OSBPL7	11559	4.639797e-01	0.327685	2
SLC31A1	11560	4.639797e-01	0.239066	3
OR10C1	11561	4.640260e-01	0.319851	2
OR3A1	11562	4.641589e-01	0.459416	1
GPR52	11563	4.642516e-01	0.460092	1
TMEM150C	11564	4.642516e-01	0.327199	2
TBC1D12	11565	4.642979e-01	0.327161	2
ESD	11566	4.643442e-01	0.326927	2
MFNG	11567	4.643504e-01	0.326931	2
SKOR1	11568	4.643504e-01	0.46115	1
NPC1L1	11569	4.643566e-01	0.32675	2
ZNF304	11570	4.643566e-01	0.458529	1
PLXNA1	11571	4.644893e-01	0.31773	2
OR10A4	11572	4.645818e-01	0.235391	3
IL12RB1	11573	4.645818e-01	0.238455	3
SEC61A2	11574	4.646281e-01	0.238821	3
DCHS1	11575	4.647607e-01	0.327092	2
JAK1	11576	4.648070e-01	0.323525	2
RGS7BP	11577	4.649396e-01	0.326384	2
TDRP	11578	4.649858e-01	0.450892	1
SLC25A45	11579	4.650320e-01	0.240191	3
RAB6A	11580	4.650782e-01	0.239258	3
NBAS	11581	4.651305e-01	0.320446	2
IDI2	11582	4.651305e-01	0.326244	2
WFDC6	11583	4.651305e-01	0.326742	2
CAND2	11584	4.652630e-01	0.237494	3
CACNA1C	11585	4.653553e-01	0.467145	1
GPR55	11586	4.653553e-01	0.449805	1
NPTX1	11587	4.654877e-01	0.326404	2
DYRK3	11588	4.655339e-01	0.234856	3
GJA1	11589	4.656663e-01	0.319143	2
NCK2	11590	4.657987e-01	0.238501	3
GFRA1	11591	4.658447e-01	0.326445	2
RITA1	11592	4.658908e-01	0.454482	1
KRTAP11-1	11593	4.659369e-01	0.32632	2
TNNT2	11594	4.660692e-01	0.469541	1
AHSA2	11595	4.661153e-01	0.237922	3
DOPEY1	11596	4.662476e-01	0.453215	1
ATP6V0A2	11597	4.662936e-01	0.47115	1
CTCFL	11598	4.664258e-01	0.238212	3
HECA	11599	4.664718e-01	0.325452	2
NKPD1	11600	4.665638e-01	0.230433	3
TOX4	11601	4.665638e-01	0.322695	2
ZHX3	11602	4.666960e-01	0.32586	2
NCOA3	11603	4.668282e-01	0.455133	1
OR1L3	11604	4.669603e-01	0.325819	2
SRRM3	11605	4.670924e-01	0.325596	2
LMNTD1	11606	4.671383e-01	0.325725	2
FAIM	11607	4.671440e-01	0.320096	2
C1orf141	11608	4.671440e-01	0.237437	3
NLRP6	11609	4.672760e-01	0.453168	1
TOB1	11610	4.673219e-01	0.325443	2
NEUROD4	11611	4.674539e-01	0.463658	1
BLK	11612	4.674998e-01	0.235643	3
TMEM254	11613	4.675456e-01	0.235561	3
DNAAF3	11614	4.676373e-01	0.454578	1
PLA2R1	11615	4.676373e-01	0.32521	2
IZUMO1	11616	4.677693e-01	0.461409	1
TSC22D3	11617	4.679012e-01	0.461409	1
CAMTA1	11618	4.680330e-01	0.32496	2
TIGD1	11619	4.680788e-01	0.324991	2
NAT8	11620	4.681246e-01	0.32102	2
RCOR3	11621	4.681704e-01	0.235862	3
GMCL1	11622	4.683022e-01	0.236605	3
TMEM181	11623	4.684340e-01	0.234495	3
GSTM5	11624	4.684797e-01	0.324745	2
GRXCR2	11625	4.686115e-01	0.45196	1
TSPAN4	11626	4.686572e-01	0.323195	2
GPR156	11627	4.687889e-01	0.324126	2
SGMS1	11628	4.689206e-01	0.229239	3
AADACL4	11629	4.690522e-01	0.324395	2
IRAK2	11630	4.691435e-01	0.234516	3
USP14	11631	4.691435e-01	0.23679	3
HYAL1	11632	4.691892e-01	0.324254	2
TIRAP	11633	4.692348e-01	0.451706	1
CD177	11634	4.692804e-01	0.323952	2
APOOL	11635	4.694120e-01	0.320525	2
LZTS2	11636	4.695032e-01	0.44856	1
RPS6KA1	11637	4.695032e-01	0.461379	1
FZD3	11638	4.696347e-01	0.324141	2
IRAK1	11639	4.696803e-01	0.314406	2
BTBD16	11640	4.697311e-01	0.464634	1
MMP10	11641	4.697311e-01	0.323	2
CDK2AP1	11642	4.697311e-01	0.45711	1
ST3GAL5	11643	4.697766e-01	0.321888	2
LURAP1	11644	4.699080e-01	0.452319	1
IGF2R	11645	4.699536e-01	0.32352	2
FAM189A2	11646	4.699991e-01	0.323637	2
ZNF8	11647	4.700042e-01	0.323583	2
SMARCA2	11648	4.700042e-01	0.235368	3
HIST1H3A	11649	4.701356e-01	0.463424	1
SESN3	11650	4.701811e-01	0.234784	3
MT4	11651	4.702720e-01	0.459105	1
SGSM2	11652	4.702720e-01	0.234377	3
STK33	11653	4.703175e-01	0.323276	2
OPN5	11654	4.704084e-01	0.314799	2
DLG5	11655	4.704084e-01	0.164202	4
GOLGA8B	11656	4.705396e-01	0.464162	1
ECM2	11657	4.705850e-01	0.451522	1
ROBO2	11658	4.706305e-01	0.322729	2
ATL1	11659	4.707616e-01	0.45729	1
TMIE	11660	4.708928e-01	0.450067	1
TIFAB	11661	4.709885e-01	0.453114	1
PTPRO	11662	4.709885e-01	0.22734	3
RUSC1-AS1	11663	4.709885e-01	0.161507	4
MMP9	11664	4.709885e-01	0.233219	3
CEACAM16	11665	4.711196e-01	0.322566	2
FHOD3	11666	4.711295e-01	0.232088	3
ZNF860	11667	4.711295e-01	0.453611	1
BOC	11668	4.711295e-01	0.3133	2
ASPG	11669	4.711295e-01	0.32167	2
KIAA0895	11670	4.711345e-01	0.235093	3
LOXL3	11671	4.711345e-01	0.232121	3
TMC2	11672	4.711798e-01	0.316496	2
POSTN	11673	4.712251e-01	0.451995	1
NKAIN4	11674	4.712704e-01	0.449632	1
C6orf118	11675	4.714014e-01	0.321949	2
MOG	11676	4.714063e-01	0.231493	3
KLRF1	11677	4.714063e-01	0.225895	3
ETV2	11678	4.714515e-01	0.452638	1
TOR3A	11679	4.714968e-01	0.46241	1
ASB7	11680	4.716277e-01	0.46241	1
TEX47	11681	4.717585e-01	0.321862	2
IGF2BP2	11682	4.718893e-01	0.226251	3
SMAD2	11683	4.718942e-01	0.321769	2
PINLYP	11684	4.718942e-01	0.321095	2
ALDH2	11685	4.719845e-01	0.319774	2
SGIP1	11686	4.719845e-01	0.321501	2
CCDC116	11687	4.720297e-01	0.15659	4
C5orf47	11688	4.720749e-01	0.446297	1
MFHAS1	11689	4.721652e-01	0.321411	2
SCRT1	11690	4.721652e-01	0.321366	2
MID2	11691	4.722959e-01	0.229797	3
PATE3	11692	4.724266e-01	0.233164	3
DENND4B	11693	4.725168e-01	0.457009	1
ATRAID	11694	4.725168e-01	0.313411	2
KCNAB1	11695	4.726474e-01	0.320629	2
PRR23D2	11696	4.726925e-01	0.320856	2
CRLF2	11697	4.728231e-01	0.320308	2
PITX2	11698	4.729537e-01	0.318169	2
ANKRD52	11699	4.729987e-01	0.454426	1
KIF4B	11700	4.730034e-01	0.320793	2
BTBD18	11701	4.730034e-01	0.320701	2
CPOX	11702	4.731338e-01	0.231763	3
PPARGC1B	11703	4.731789e-01	0.32052	2
PEBP4	11704	4.733093e-01	0.460724	1
ABR	11705	4.733543e-01	0.319963	2
ASIC2	11706	4.733993e-01	0.229804	3
GRHL3	11707	4.735297e-01	0.320527	2
ZNF226	11708	4.736601e-01	0.319671	2
GOLGA5	11709	4.737051e-01	0.451958	1
OR51B6	11710	4.737500e-01	0.320459	2
ST8SIA6	11711	4.738803e-01	0.32031	2
TPSG1	11712	4.739253e-01	0.458808	1
SHROOM2	11713	4.739702e-01	0.445169	1
CLCN6	11714	4.740151e-01	0.320218	2
CDC37L1	11715	4.740600e-01	0.457984	1
MTHFD2L	11716	4.741049e-01	0.320138	2
MTAP	11717	4.742351e-01	0.315239	2
YIPF6	11718	4.742800e-01	0.319933	2
PXYLP1	11719	4.744102e-01	0.451236	1
IER3IP1	11720	4.745404e-01	0.450061	1
OTOR	11721	4.746705e-01	0.313311	2
RFXANK	11722	4.747153e-01	0.455915	1
GCDH	11723	4.747602e-01	0.319825	2
C1orf226	11724	4.748050e-01	0.319605	2
FOS	11725	4.748946e-01	0.228573	3
LYPD8	11726	4.748946e-01	0.4591	1
SLC6A19	11727	4.749393e-01	0.445574	1
RAB24	11728	4.749841e-01	0.229163	3
NUMB	11729	4.751141e-01	0.319436	2
MICU2	11730	4.752441e-01	0.319186	2
TUBA3E	11731	4.753741e-01	0.318108	2
HCFC1R1	11732	4.755041e-01	0.318977	2
ACADSB	11733	4.756340e-01	0.316998	2
PDGFC	11734	4.756787e-01	0.446863	1
PRRG1	11735	4.757234e-01	0.226653	3
DRP2	11736	4.757275e-01	0.448187	1
