gene	rank	fdr	effect_size	#_active_guide-RNA
GABBR2	8794	2.883176e-01	0.164319	2
GKN1	8795	2.883986e-01	0.265256	1
IFIT1B	8796	2.884467e-01	0.265256	1
NANOS2	8797	2.884467e-01	0.179306	2
DHRS2	8798	2.884948e-01	0.268032	1
RELT	8799	2.884948e-01	0.164483	2
DYNC1LI1	8800	2.885429e-01	0.111962	3
VSNL1	8801	2.885429e-01	0.179697	2
CLP1	8802	2.886237e-01	0.175623	2
EPHA6	8803	2.887045e-01	0.265408	1
NUDT5	8804	2.887853e-01	0.261904	1
FSD1L	8805	2.889620e-01	0.269404	1
PCDH1	8806	2.889620e-01	0.26868	1
KCNS2	8807	2.889620e-01	0.112128	3
CHGB	8808	2.889620e-01	0.111868	3
PNPO	8809	2.889620e-01	0.262226	1
EYA2	8810	2.890099e-01	0.177039	2
TEX12	8811	2.890099e-01	0.173083	2
CCK	8812	2.890906e-01	0.176591	2
MMP3	8813	2.891207e-01	0.262502	1
USP26	8814	2.891207e-01	0.259426	1
RPS6KA3	8815	2.891207e-01	0.261663	1
FBXL2	8816	2.891207e-01	0.1633	2
PENK	8817	2.891207e-01	0.262843	1
SHC4	8818	2.891207e-01	0.162689	2
SEPT2	8819	2.892013e-01	0.162315	2
RAPSN	8820	2.892492e-01	0.263702	1
CCL25	8821	2.892492e-01	0.162349	2
SLCO1B3	8822	2.893297e-01	0.264948	1
ZNF674	8823	2.895236e-01	0.175938	2
INAFM1	8824	2.896041e-01	0.16225	2
AGGF1	8825	2.897651e-01	0.261806	1
PHC2	8826	2.897651e-01	0.111424	3
SPON2	8827	2.898456e-01	0.261952	1
ZNF597	8828	2.900065e-01	0.262642	1
LSM11	8829	2.900065e-01	0.111395	3
OR10A6	8830	2.902001e-01	0.271777	1
KLHDC8B	8831	2.902805e-01	0.171467	2
YPEL4	8832	2.902952e-01	0.111257	3
C4orf17	8833	2.902952e-01	0.162473	2
GAB4	8834	2.902952e-01	0.26306	1
SPDYA	8835	2.903755e-01	0.261735	1
PTPRO	8836	2.904558e-01	0.259938	1
SLC2A8	8837	2.905361e-01	0.260696	1
CACNA1I	8838	2.906164e-01	0.261196	1
ZNF776	8839	2.906967e-01	0.261332	1
BHLHE41	8840	2.907769e-01	0.257664	1
VASH2	8841	2.908715e-01	0.17003	2
GFI1B	8842	2.908715e-01	0.262381	1
P3H4	8843	2.908715e-01	0.110661	3
NRAS	8844	2.908715e-01	0.258221	1
HNRNPA3	8845	2.909517e-01	0.256617	1
NCF4	8846	2.910319e-01	0.25937	1
TAS2R5	8847	2.910791e-01	0.259725	1
EBI3	8848	2.910791e-01	0.161252	2
OR1A2	8849	2.911264e-01	0.25808	1
BSPRY	8850	2.911264e-01	0.16192	2
IFT43	8851	2.912065e-01	0.16072	2
EFNA3	8852	2.912536e-01	0.161702	2
RHOH	8853	2.912536e-01	0.173885	2
PGM2L1	8854	2.913008e-01	0.171306	2
DDX19B	8855	2.913008e-01	0.109801	3
MPZL2	8856	2.913808e-01	0.162999	2
SREBF1	8857	2.914608e-01	0.174811	2
MMP12	8858	2.914750e-01	0.169201	2
EPB41L5	8859	2.914750e-01	0.261247	1
ANK2	8860	2.914750e-01	0.260265	1
PPT2	8861	2.915550e-01	0.174258	2
RNF185	8862	2.916350e-01	0.257315	1
APOF	8863	2.916491e-01	0.257315	1
GLTP	8864	2.916491e-01	0.10983	3
ZKSCAN8	8865	2.916491e-01	0.175489	2
MAZ	8866	2.917102e-01	0.171242	2
ZNF484	8867	2.917102e-01	0.255765	1
SRSF8	8868	2.917102e-01	0.260934	1
KCNB1	8869	2.917102e-01	0.163678	2
WDR83OS	8870	2.917102e-01	0.260735	1
RORB	8871	2.919028e-01	0.170538	2
ZNF417	8872	2.919497e-01	0.259585	1
BAIAP2	8873	2.919497e-01	0.164309	2
VNN2	8874	2.920763e-01	0.16169	2
SDPR	8875	2.920763e-01	0.269036	1
H2BFWT	8876	2.920763e-01	0.108286	3
ESD	8877	2.922358e-01	0.256158	1
RHBDF2	8878	2.922358e-01	0.159187	2
FMNL2	8879	2.923623e-01	0.256089	1
STAMBP	8880	2.923623e-01	0.261018	1
RGS5	8881	2.923623e-01	0.260067	1
CTAGE9	8882	2.924420e-01	0.171912	2
PRMT6	8883	2.925217e-01	0.266981	1
PRPH	8884	2.926013e-01	0.256243	1
CSNK1E	8885	2.926809e-01	0.108857	3
GPX5	8886	2.927276e-01	0.108488	3
CBX6	8887	2.927276e-01	0.159011	2
LRWD1	8888	2.928072e-01	0.170093	2
ZNF215	8889	2.928868e-01	0.257206	1
PCDHGC4	8890	2.930788e-01	0.255807	1
SPRY4	8891	2.932708e-01	0.159662	2
OR10G4	8892	2.934627e-01	0.259693	1
CDX4	8893	2.935422e-01	0.170622	2
F13B	8894	2.935886e-01	0.25886	1
KRT36	8895	2.935886e-01	0.158472	2
SNX12	8896	2.936680e-01	0.15922	2
LGR5	8897	2.936814e-01	0.256528	1
RPS4Y2	8898	2.936814e-01	0.263183	1
ZSCAN4	8899	2.936814e-01	0.167595	2
STK36	8900	2.937608e-01	0.158982	2
HLA-DPB1	8901	2.938401e-01	0.166572	2
GAGE1	8902	2.938865e-01	0.170889	2
TAS2R31	8903	2.938865e-01	0.259186	1
IL31RA	8904	2.939328e-01	0.254712	1
C17orf53	8905	2.939328e-01	0.159606	2
TDP1	8906	2.941243e-01	0.158996	2
ADAMTS18	8907	2.942036e-01	0.255097	1
GOLGB1	8908	2.942960e-01	0.252894	1
H1FNT	8909	2.942960e-01	0.169868	2
ACYP2	8910	2.942960e-01	0.171714	2
CCDC136	8911	2.942960e-01	0.159024	2
COL6A5	8912	2.943752e-01	0.169183	2
PCDH8	8913	2.944213e-01	0.171568	2
ZDHHC24	8914	2.944213e-01	0.161889	2
RHOU	8915	2.945005e-01	0.257175	1
GPSM2	8916	2.945466e-01	0.172329	2
CYP4V2	8917	2.945466e-01	0.107697	3
TMEM206	8918	2.946057e-01	0.263671	1
CDK17	8919	2.946057e-01	0.16214	2
ADI1	8920	2.946057e-01	0.168807	2
DDB2	8921	2.946057e-01	0.107246	3
FAM200A	8922	2.946057e-01	0.253985	1
DOCK1	8923	2.946518e-01	0.162955	2
DZIP3	8924	2.946518e-01	0.168751	2
FBN3	8925	2.946648e-01	0.167977	2
PDZD3	8926	2.946648e-01	0.160558	2
SRGN	8927	2.946648e-01	0.158944	2
HMX2	8928	2.947438e-01	0.253934	1
HIST3H2A	8929	2.947568e-01	0.258815	1
SYBU	8930	2.947568e-01	0.253405	1
FEM1C	8931	2.947568e-01	0.166296	2
CTSO	8932	2.948357e-01	0.252716	1
ZNF563	8933	2.948487e-01	0.255098	1
TSC22D4	8934	2.948487e-01	0.254042	1
MS4A12	8935	2.948487e-01	0.158392	2
CD101	8936	2.950395e-01	0.170986	2
CMA1	8937	2.950854e-01	0.254576	1
IQSEC3	8938	2.950854e-01	0.157516	2
PTRF	8939	2.952761e-01	0.256346	1
C19orf67	8940	2.954668e-01	0.25433	1
MINDY4	8941	2.955456e-01	0.157803	2
ELFN1	8942	2.956244e-01	0.253217	1
FUT3	8943	2.958150e-01	0.170503	2
FAM217A	8944	2.958606e-01	0.157607	2
NRAP	8945	2.958606e-01	0.166226	2
LTBP4	8946	2.959393e-01	0.169646	2
MTTP	8947	2.960180e-01	0.156621	2
BGLAP	8948	2.960306e-01	0.251726	1
DEFA3	8949	2.960306e-01	0.259531	1
IFT81	8950	2.960306e-01	0.254185	1
NPIPB3	8951	2.962209e-01	0.157997	2
C12orf4	8952	2.962996e-01	0.166278	2
PLPBP	8953	2.963782e-01	0.252573	1
PLEKHG5	8954	2.964568e-01	0.157204	2
KCNU1	8955	2.965353e-01	0.156981	2
ARMC8	8956	2.966139e-01	0.105961	3
GSTM3	8957	2.968041e-01	0.155569	2
FAM13C	8958	2.968826e-01	0.155723	2
TP53AIP1	8959	2.970395e-01	0.256079	1
ZP1	8960	2.970395e-01	0.256346	1
PLXNB3	8961	2.971180e-01	0.25262	1
OR11L1	8962	2.971964e-01	0.155996	2
MIR205HG	8963	2.973864e-01	0.254126	1
C17orf49	8964	2.974648e-01	0.105583	3
CLEC9A	8965	2.975100e-01	0.252848	1
MAGEB2	8966	2.975100e-01	0.165932	2
ZNF491	8967	2.975128e-01	0.253349	1
TMEM8A	8968	2.975128e-01	0.252527	1
MOV10	8969	2.975128e-01	0.250415	1
C16orf46	8970	2.975128e-01	0.156388	2
DACH1	8971	2.975128e-01	0.253071	1
IL1RAPL2	8972	2.975128e-01	0.260584	1
LRFN4	8973	2.975128e-01	0.164618	2
MUTYH	8974	2.975128e-01	0.25696	1
TTC6	8975	2.975128e-01	0.252426	1
MUC5B	8976	2.975128e-01	0.155676	2
ADH5	8977	2.975911e-01	0.249515	1
CALML5	8978	2.976693e-01	0.155728	2
GATA5	8979	2.977926e-01	0.25215	1
METTL2A	8980	2.977926e-01	0.155829	2
MPRIP	8981	2.977926e-01	0.250316	1
PLIN5	8982	2.978708e-01	0.165451	2
C3orf36	8983	2.979158e-01	0.155254	2
PRKAA1	8984	2.979158e-01	0.155955	2
KIAA0895	8985	2.979939e-01	0.254882	1
KCNJ16	8986	2.980389e-01	0.252703	1
TRAF1	8987	2.980389e-01	0.155646	2
SIM2	8988	2.980507e-01	0.104975	3
MUC6	8989	2.980507e-01	0.247846	1
IFT46	8990	2.980507e-01	0.251733	1
IDS	8991	2.981288e-01	0.249854	1
TBRG1	8992	2.982849e-01	0.251758	1
MOGAT3	8993	2.982849e-01	0.104924	3
MAGED1	8994	2.983629e-01	0.252467	1
SPAM1	8995	2.984077e-01	0.251785	1
DECR1	8996	2.984077e-01	0.104751	3
NEU3	8997	2.984194e-01	0.155073	2
FOXP1	8998	2.984194e-01	0.155826	2
BAGE	8999	2.984194e-01	0.162185	2
SEBOX	9000	2.984642e-01	0.249848	1
PIGV	9001	2.984642e-01	0.161021	2
MSR1	9002	2.985090e-01	0.155702	2
COQ7	9003	2.985090e-01	0.164955	2
LOC286254	9004	2.985537e-01	0.247586	1
NXF3	9005	2.985537e-01	0.157252	2
ATP2B4	9006	2.985653e-01	0.250189	1
RELB	9007	2.985653e-01	0.104599	3
CGB1	9008	2.985653e-01	0.10455	3
TNNI2	9009	2.986101e-01	0.248364	1
PHF23	9010	2.986101e-01	0.252305	1
CTNNA2	9011	2.986879e-01	0.248813	1
FBXW7	9012	2.987657e-01	0.161947	2
MAGEA11	9013	2.988436e-01	0.248616	1
OR4C11	9014	2.990323e-01	0.166108	2
WBSCR17	9015	2.990769e-01	0.249244	1
SOX12	9016	2.990769e-01	0.160929	2
MZF1	9017	2.991546e-01	0.156394	2
CCHCR1	9018	2.993100e-01	0.257385	1
HMGA1	9019	2.993100e-01	0.155422	2
KCNC1	9020	2.993214e-01	0.154095	2
C17orf62	9021	2.993214e-01	0.250016	1
REPS2	9022	2.993214e-01	0.10429	3
ZNF579	9023	2.995099e-01	0.15372	2
YTHDC2	9024	2.995875e-01	0.154931	2
RXRG	9025	2.997759e-01	0.159544	2
LDLRAD3	9026	2.998535e-01	0.249826	1
SLC25A14	9027	3.000086e-01	0.247973	1
TSTD3	9028	3.000086e-01	0.249155	1
ASPH	9029	3.001304e-01	0.16504	2
COL21A1	9030	3.001304e-01	0.250989	1
TRIM8	9031	3.001304e-01	0.104054	3
MEF2A	9032	3.001747e-01	0.166288	2
CSPG5	9033	3.001747e-01	0.248455	1
TCN2	9034	3.002189e-01	0.249624	1
DDIAS	9035	3.002189e-01	0.15364	2
TIGIT	9036	3.004071e-01	0.248821	1
CDO1	9037	3.004845e-01	0.164821	2
SMAD1	9038	3.005395e-01	0.248795	1
FAM186A	9039	3.005395e-01	0.103688	3
RANBP10	9040	3.005395e-01	0.250777	1
NUDCD1	9041	3.005395e-01	0.254197	1
NKRF	9042	3.005395e-01	0.103748	3
PCGF6	9043	3.007275e-01	0.248476	1
MARK1	9044	3.008048e-01	0.103674	3
PPP4R4	9045	3.009594e-01	0.247388	1
AKAP8L	9046	3.009594e-01	0.249802	1
ATP5G1	9047	3.011472e-01	0.247842	1
GPATCH2	9048	3.012684e-01	0.24782	1
FMN1	9049	3.012684e-01	0.247315	1
NMRK2	9050	3.012684e-01	0.103482	3
M6PR	9051	3.013456e-01	0.247659	1
PCCB	9052	3.013895e-01	0.247751	1
CARD14	9053	3.013895e-01	0.160077	2
IFFO2	9054	3.015771e-01	0.153456	2
RARRES3	9055	3.016542e-01	0.15322	2
ABI3	9056	3.016981e-01	0.246818	1
USP44	9057	3.016981e-01	0.164826	2
RRAGD	9058	3.017418e-01	0.252891	1
LRRC4B	9059	3.017418e-01	0.248627	1
CD1D	9060	3.017523e-01	0.159141	2
USP6	9061	3.017523e-01	0.256736	1
TRIM23	9062	3.017523e-01	0.152706	2
PTCHD3	9063	3.018294e-01	0.246149	1
ANKRD16	9064	3.019834e-01	0.164451	2
B4GALNT1	9065	3.019834e-01	0.153345	2
SLC30A7	9066	3.021374e-01	0.153722	2
CD3E	9067	3.021374e-01	0.154242	2
PPBP	9068	3.022913e-01	0.247806	1
ZNF214	9069	3.022913e-01	0.248383	1
SHISA6	9070	3.024452e-01	0.154993	2
ACTG1	9071	3.024452e-01	0.10287	3
ST20-MTHFS	9072	3.024887e-01	0.161635	2
GATM	9073	3.024887e-01	0.158972	2
GAPT	9074	3.025656e-01	0.249307	1
RNF207	9075	3.027526e-01	0.152653	2
TCL1B	9076	3.028295e-01	0.154577	2
MROH2A	9077	3.029063e-01	0.247163	1
HTT	9078	3.029831e-01	0.102904	3
FAM122C	9079	3.031032e-01	0.246055	1
HACD4	9080	3.031032e-01	0.247588	1
SLC1A6	9081	3.031032e-01	0.247302	1
RNH1	9082	3.031800e-01	0.256484	1
RASD2	9083	3.032233e-01	0.153306	2
GAMT	9084	3.032233e-01	0.154629	2
MPZL1	9085	3.032667e-01	0.247637	1
ZBED2	9086	3.032667e-01	0.102438	3
PHF7	9087	3.032766e-01	0.102604	3
SNX11	9088	3.032766e-01	0.163081	2
CTDSP1	9089	3.032766e-01	0.151974	2
VWA7	9090	3.034299e-01	0.246109	1
UNG	9091	3.034299e-01	0.152453	2
RNF208	9092	3.034731e-01	0.251093	1
PIGR	9093	3.034731e-01	0.16267	2
ARIH2OS	9094	3.034830e-01	0.244884	1
GSTT2	9095	3.034830e-01	0.162878	2
NT5E	9096	3.034830e-01	0.157463	2
APBB3	9097	3.035262e-01	0.244028	1
MDGA1	9098	3.035262e-01	0.253784	1
WDR72	9099	3.036028e-01	0.152039	2
HS3ST5	9100	3.037224e-01	0.244711	1
CSNK2A2	9101	3.037224e-01	0.244101	1
GCGR	9102	3.037224e-01	0.151388	2
ANXA5	9103	3.037989e-01	0.159991	2
FAM109B	9104	3.038754e-01	0.247912	1
ASAP2	9105	3.039519e-01	0.154171	2
GLO1	9106	3.040283e-01	0.15827	2
RGS22	9107	3.041047e-01	0.156599	2
SPICE1	9108	3.041478e-01	0.152813	2
TFAP2B	9109	3.041478e-01	0.151416	2
ZC3H12D	9110	3.043339e-01	0.246317	1
COL9A1	9111	3.043769e-01	0.158571	2
ASMT	9112	3.043769e-01	0.243649	1
C11orf71	9113	3.045056e-01	0.242225	1
ZNF792	9114	3.045056e-01	0.154454	2
PDS5A	9115	3.045056e-01	0.157947	2
SPRR3	9116	3.045056e-01	0.154789	2
KBTBD3	9117	3.045056e-01	0.159339	2
MIDN	9118	3.045056e-01	0.154883	2
ZCCHC24	9119	3.045819e-01	0.243423	1
SERTAD4	9120	3.046582e-01	0.243961	1
T	9121	3.047344e-01	0.16039	2
SYP	9122	3.049203e-01	0.161711	2
NINL	9123	3.049296e-01	0.151284	2
CIRBP	9124	3.049296e-01	0.245144	1
CEP68	9125	3.049296e-01	0.252603	1
ATAD3C	9126	3.049724e-01	0.250493	1
PIK3R5	9127	3.049724e-01	0.151576	2
SETX	9128	3.050151e-01	0.24278	1
SLC22A7	9129	3.050151e-01	0.24367	1
IL36G	9130	3.050913e-01	0.244412	1
EIF2AK4	9131	3.051005e-01	0.150474	2
SLFN12L	9132	3.051005e-01	0.0997987	3
ERI2	9133	3.051005e-01	0.100778	3
LRRC28	9134	3.051766e-01	0.249314	1
CD2BP2	9135	3.052527e-01	0.157163	2
MOCS1	9136	3.052953e-01	0.244546	1
PLEKHA1	9137	3.052953e-01	0.158381	2
ZNF382	9138	3.053714e-01	0.25008	1
OR8J3	9139	3.054474e-01	0.155863	2
PRRG4	9140	3.055234e-01	0.242701	1
UMODL1	9141	3.056753e-01	0.155429	2
SLC2A14	9142	3.056753e-01	0.241856	1
PRMT3	9143	3.057513e-01	0.157112	2
BBS7	9144	3.059366e-01	0.151869	2
EPHB2	9145	3.060125e-01	0.240827	1
KRTAP4-11	9146	3.060883e-01	0.244034	1
HIST1H2AA	9147	3.062401e-01	0.242846	1
C4orf3	9148	3.062401e-01	0.150143	2
CCDC149	9149	3.062490e-01	0.155742	2
FREM2	9150	3.062490e-01	0.150279	2
COPG2	9151	3.062490e-01	0.100234	3
SFMBT2	9152	3.063248e-01	0.244622	1
RUSC2	9153	3.063671e-01	0.240825	1
CDK18	9154	3.063671e-01	0.155181	2
MCUR1	9155	3.065186e-01	0.244119	1
ASB9	9156	3.065186e-01	0.242329	1
DNAH10	9157	3.065944e-01	0.151417	2
ZDHHC23	9158	3.066031e-01	0.150506	2
CDH7	9159	3.066031e-01	0.244442	1
SLC25A31	9160	3.066031e-01	0.24166	1
PRDM7	9161	3.066454e-01	0.242253	1
AGTRAP	9162	3.066454e-01	0.151005	2
KDM5B	9163	3.067967e-01	0.244097	1
ZNF546	9164	3.067967e-01	0.246133	1
STX1A	9165	3.068723e-01	0.15323	2
ARMCX1	9166	3.069145e-01	0.0995807	3
TMEM143	9167	3.069145e-01	0.155516	2
PLA2G4F	9168	3.069901e-01	0.158978	2
FAM83C	9169	3.070322e-01	0.248009	1
RRAGB	9170	3.070322e-01	0.157454	2
SLC50A1	9171	3.070408e-01	0.24579	1
PRAF2	9172	3.070408e-01	0.0993236	3
INHBE	9173	3.070408e-01	0.248342	1
L3MBTL2	9174	3.070829e-01	0.244731	1
FLRT2	9175	3.070829e-01	0.14906	2
SCIN	9176	3.071584e-01	0.153735	2
IL4	9177	3.073429e-01	0.240139	1
ZFY	9178	3.074184e-01	0.155957	2
CCDC116	9179	3.074938e-01	0.242377	1
ACTRT2	9180	3.075358e-01	0.245201	1
HRAS	9181	3.075358e-01	0.244417	1
PPIB	9182	3.076112e-01	0.148331	2
SCAF11	9183	3.076866e-01	0.148772	2
RAB5C	9184	3.077620e-01	0.241343	1
DHFR2	9185	3.078373e-01	0.240966	1
RAB40B	9186	3.078792e-01	0.240966	1
KCNK13	9187	3.078792e-01	0.0989308	3
SDC2	9188	3.079545e-01	0.157102	2
SRMS	9189	3.080298e-01	0.149176	2
LRRC39	9190	3.080716e-01	0.157073	2
MAOB	9191	3.080716e-01	0.152208	2
NPR1	9192	3.082557e-01	0.239697	1
FPGT	9193	3.083138e-01	0.157172	2
GABRR1	9194	3.083138e-01	0.239866	1
PTRH2	9195	3.083138e-01	0.147945	2
OR13C8	9196	3.083138e-01	0.0973545	3
TTL	9197	3.083138e-01	0.148536	2
TCTA	9198	3.083138e-01	0.157503	2
BCL2L14	9199	3.083138e-01	0.23922	1
KIF26A	9200	3.083138e-01	0.148092	2
KCNIP2	9201	3.084306e-01	0.23876	1
WNT11	9202	3.084306e-01	0.0984542	3
TSPAN3	9203	3.084306e-01	0.148408	2
GIF	9204	3.084723e-01	0.148311	2
NR3C1	9205	3.084723e-01	0.241659	1
TCF12	9206	3.085139e-01	0.155644	2
HOXC9	9207	3.085139e-01	0.148197	2
EPS15	9208	3.085890e-01	0.241403	1
EPYC	9209	3.087726e-01	0.241044	1
ANKRD18B	9210	3.089227e-01	0.245952	1
FAM111B	9211	3.089227e-01	0.154408	2
KLHL12	9212	3.089978e-01	0.241799	1
HNRNPCL3	9213	3.090807e-01	0.150318	2
FRK	9214	3.090807e-01	0.0975287	3
FNDC9	9215	3.090807e-01	0.0979707	3
LOR	9216	3.090807e-01	0.239836	1
TWIST1	9217	3.091557e-01	0.240366	1
KCNAB1	9218	3.092306e-01	0.156697	2
SSH2	9219	3.093055e-01	0.146854	2
MSMO1	9220	3.093469e-01	0.152346	2
TMEM70	9221	3.093469e-01	0.0971937	3
C11orf58	9222	3.093883e-01	0.152855	2
ITGA8	9223	3.093883e-01	0.246426	1
C10orf10	9224	3.094631e-01	0.240746	1
SLC22A31	9225	3.095380e-01	0.146615	2
CCER1	9226	3.097212e-01	0.241099	1
NEMP2	9227	3.097961e-01	0.241099	1
CRYM	9228	3.098373e-01	0.147194	2
KIAA1324L	9229	3.098373e-01	0.0976266	3
SELENOT	9230	3.098785e-01	0.154345	2
TMEM67	9231	3.098785e-01	0.240368	1
FAIM	9232	3.099533e-01	0.155233	2
ADGRF5	9233	3.100280e-01	0.238783	1
GAPVD1	9234	3.101027e-01	0.1557	2
SLCO4C1	9235	3.101774e-01	0.146607	2
DPY19L1	9236	3.102521e-01	0.154658	2
LUZP4	9237	3.103754e-01	0.241204	1
ACADL	9238	3.103754e-01	0.145965	2
NUCB2	9239	3.103754e-01	0.241189	1
PEX6	9240	3.103754e-01	0.0958121	3
TMEM131	9241	3.103754e-01	0.0972421	3
AIG1	9242	3.103754e-01	0.0970453	3
EFS	9243	3.104164e-01	0.237497	1
KLHL17	9244	3.104164e-01	0.243548	1
ST6GALNAC6	9245	3.104910e-01	0.241328	1
NOD1	9246	3.105656e-01	0.238582	1
EMC10	9247	3.106401e-01	0.24102	1
ATP13A3	9248	3.108228e-01	0.238355	1
G6PD	9249	3.109718e-01	0.1459	2
TRA2A	9250	3.109718e-01	0.154879	2
HMGXB4	9251	3.110463e-01	0.15421	2
ZDHHC13	9252	3.110536e-01	0.147787	2
BAG3	9253	3.110536e-01	0.096725	3
TMEM189	9254	3.110536e-01	0.0966986	3
PBX1	9255	3.110944e-01	0.146449	2
C19orf70	9256	3.110944e-01	0.145168	2
IDH1	9257	3.111016e-01	0.237569	1
ANKHD1	9258	3.111016e-01	0.0966131	3
NCK1	9259	3.111016e-01	0.146402	2
HIGD1C	9260	3.111088e-01	0.1465	2
RTP3	9261	3.111088e-01	0.150035	2
ZNF710	9262	3.111088e-01	0.244814	1
TAS2R9	9263	3.112576e-01	0.23729	1
CHPF	9264	3.112576e-01	0.236907	1
SHC2	9265	3.114399e-01	0.239785	1
PCDHB14	9266	3.116221e-01	0.238412	1
FGF14	9267	3.116964e-01	0.233469	1
C8orf33	9268	3.117707e-01	0.236096	1
ADGRF1	9269	3.119528e-01	0.145175	2
LYG2	9270	3.121349e-01	0.23959	1
TINAGL1	9271	3.121754e-01	0.237329	1
EML4	9272	3.121754e-01	0.0960904	3
AARD	9273	3.123575e-01	0.234355	1
SLC13A4	9274	3.123979e-01	0.237872	1
LOC100130370	9275	3.123979e-01	0.0953252	3
NCF2	9276	3.124721e-01	0.235069	1
NF1	9277	3.126540e-01	0.235182	1
LYPD6B	9278	3.126944e-01	0.145079	2
PTHLH	9279	3.126944e-01	0.152701	2
FER1L5	9280	3.127684e-01	0.15191	2
OSBPL7	9281	3.128425e-01	0.238297	1
ASB10	9282	3.128828e-01	0.15349	2
INPP5J	9283	3.128828e-01	0.145732	2
SLC39A4	9284	3.130645e-01	0.235445	1
ZC3HAV1L	9285	3.132125e-01	0.237111	1
AMER2	9286	3.132125e-01	0.23567	1
DYSF	9287	3.132865e-01	0.144365	2
MYOM3	9288	3.133604e-01	0.144349	2
RHD	9289	3.134343e-01	0.151516	2
AQP12B	9290	3.135082e-01	0.237352	1
PLK5	9291	3.135821e-01	0.233706	1
SETMAR	9292	3.136560e-01	0.235361	1
CBS	9293	3.137299e-01	0.23634	1
POM121	9294	3.137700e-01	0.23634	1
CHRNG	9295	3.137700e-01	0.236517	1
BRINP2	9296	3.139514e-01	0.232997	1
LELP1	9297	3.140252e-01	0.233895	1
CEP170B	9298	3.140652e-01	0.150118	2
PTRHD1	9299	3.140652e-01	0.0951979	3
SCG5	9300	3.141389e-01	0.143997	2
SERTAD2	9301	3.141789e-01	0.14884	2
TCP11L2	9302	3.141789e-01	0.0951268	3
NPHP3	9303	3.141851e-01	0.144325	2
SLC26A6	9304	3.141851e-01	0.14463	2
MSRB3	9305	3.141851e-01	0.1523	2
GIT2	9306	3.143663e-01	0.243362	1
WNT4	9307	3.144399e-01	0.238614	1
TMEM107	9308	3.145136e-01	0.2353	1
ANG	9309	3.146609e-01	0.232744	1
DNM1	9310	3.146609e-01	0.143704	2
IRAK2	9311	3.146669e-01	0.151428	2
MBLAC1	9312	3.146669e-01	0.14396	2
RMDN1	9313	3.146669e-01	0.144122	2
RNF169	9314	3.147405e-01	0.0946042	3
SLC26A8	9315	3.147803e-01	0.151346	2
ISY1	9316	3.147803e-01	0.150516	2
F10	9317	3.149611e-01	0.151609	2
PCDHA11	9318	3.150009e-01	0.0945083	3
EPHX2	9319	3.150009e-01	0.240055	1
CABLES1	9320	3.150744e-01	0.236672	1
COQ8A	9321	3.151141e-01	0.147485	2
SERPINB8	9322	3.151141e-01	0.145608	2
ARR3	9323	3.152948e-01	0.145721	2
SRA1	9324	3.153344e-01	0.238102	1
BOK	9325	3.153344e-01	0.145678	2
LOC100506388	9326	3.153740e-01	0.233777	1
CDK14	9327	3.153740e-01	0.14905	2
SERPINA1	9328	3.154474e-01	0.232036	1
MPLKIP	9329	3.155208e-01	0.151157	2
KRT34	9330	3.155942e-01	0.15041	2
ERLIN2	9331	3.156675e-01	0.143436	2
ADH1C	9332	3.157860e-01	0.147901	2
SOX1	9333	3.157860e-01	0.14958	2
PRB4	9334	3.157860e-01	0.143544	2
STMND1	9335	3.157860e-01	0.142969	2
KCNH5	9336	3.157860e-01	0.145505	2
PDE1C	9337	3.157860e-01	0.143316	2
APOC3	9338	3.158593e-01	0.231902	1
PCED1B	9339	3.159326e-01	0.150674	2
SLC13A2	9340	3.160058e-01	0.144828	2
SCAF4	9341	3.160452e-01	0.23732	1
IRAK4	9342	3.160452e-01	0.142988	2
SSTR3	9343	3.162255e-01	0.231409	1
OR2G3	9344	3.162986e-01	0.236305	1
CMTM7	9345	3.164450e-01	0.145701	2
ABCA9	9346	3.164450e-01	0.146323	2
MET	9347	3.165181e-01	0.149413	2
SLC5A9	9348	3.165912e-01	0.232127	1
NSUN6	9349	3.166305e-01	0.14861	2
ZNF200	9350	3.166305e-01	0.142728	2
KIFC2	9351	3.167035e-01	0.143719	2
ART1	9352	3.167766e-01	0.143287	2
ERMN	9353	3.168497e-01	0.231388	1
KLHL35	9354	3.168550e-01	0.143404	2
ZBTB39	9355	3.168550e-01	0.145779	2
POC1B-GALNT4	9356	3.168550e-01	0.229726	1
WDR5B	9357	3.170349e-01	0.233859	1
KCNMB3	9358	3.171808e-01	0.149067	2
WARS	9359	3.171808e-01	0.230889	1
POM121L2	9360	3.172538e-01	0.237867	1
TMEM40	9361	3.173267e-01	0.234527	1
NAA60	9362	3.173996e-01	0.142634	2
RELA	9363	3.174048e-01	0.14855	2
TMIE	9364	3.174048e-01	0.232846	1
ZNF253	9365	3.174048e-01	0.142105	2
HSD3B2	9366	3.174776e-01	0.234087	1
CYP2B6	9367	3.175505e-01	0.1472	2
TYRO3	9368	3.175895e-01	0.231767	1
P2RY2	9369	3.175895e-01	0.229481	1
DSC3	9370	3.176623e-01	0.229915	1
FCER1A	9371	3.177351e-01	0.229027	1
ZZEF1	9372	3.178079e-01	0.148511	2
LGALS13	9373	3.179874e-01	0.146763	2
FILIP1	9374	3.180602e-01	0.228862	1
APOBEC3B	9375	3.180651e-01	0.241334	1
NLRC3	9376	3.180651e-01	0.142098	2
KDM5A	9377	3.180651e-01	0.233402	1
