sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
MRGPRD-6	MRGPRD	2731.4/2574.6/2602.2	2769.3/2700.2/2878.3	2602.2	2769.3	0.08976	8719.2	11486	1.5593	0.94054	0.059465	0.11893	0.13002	True
RPS8-9	RPS8	7403/7114.8/7308.9	7046.5/6821.6/7011	7308.9	7011	-0.06003	23263	36625	1.5567	0.059767	0.94023	0.11953	0.13054	False
IL1F10-2	IL1F10	963.63/1044.4/1012.2	1110.2/1146.1/1043.2	1012.2	1110.2	0.13307	1699.7	3994.2	1.5491	0.93933	0.060674	0.12135	0.13237	True
PSMD1-17	PSMD1	2087.7/1976.8/1951.4	2014.4/2116.8/2287.3	1976.8	2116.8	0.098685	6476.5	8441.4	1.524	0.93624	0.063757	0.12751	0.13893	True
RNASE9-1	RNASE9	1835.4/1771.2/1844.8	1937.7/1968.3/2097.9	1835.4	1968.3	0.10078	2104.9	7768.8	1.5076	0.93417	0.065834	0.13167	0.1433	True
MRGPRD-9	MRGPRD	4179.1/3956.3/4171.5	3764.4/4039.4/3961.7	4171.5	3961.7	-0.074414	23174	19501	1.5021	0.066537	0.93346	0.13307	0.14467	False
MRGPRD-7	MRGPRD	3560.5/3773.2/3857.4	3910.8/4281.3/3968.6	3773.2	3968.6	0.072815	26165	17423	1.4802	0.93059	0.069412	0.13882	0.15075	True
RPTN-9	RPTN	7198/7226.9/7383	7311.9/7506.8/7590.6	7226.9	7506.8	0.054811	12600	36163	1.4718	0.92946	0.070538	0.14108	0.15302	True
RPL30-9	RPL30	5470.1/5419.2/5517.5	5239.9/5381.7/5148.4	5470.1	5239.9	-0.06202	2416.4	26441	1.4158	0.078418	0.92158	0.15684	0.16992	False
RPL9-1	RPL9	3427/3459.3/3255	3408.2/3795.4/3603.6	3427	3603.6	0.072502	15308	15640	1.4127	0.92113	0.078867	0.15773	0.1707	True
POU4F2-9	POU4F2	2928/2932.4/2826.4	3089.3/3437.3/3072.3	2928	3089.3	0.077327	5169.7	13109	1.4086	0.92052	0.079482	0.15896	0.17184	True
RPS7-4	RPS7	3237.8/3196.8/3403.1	3071.1/3067.7/2596	3237.8	3067.7	-0.077808	14513	14674	1.4038	0.080196	0.9198	0.16039	0.17319	False
FCRL4-9	FCRL4	988.67/1016.4/1018.2	928.49/1187.6/1104	1016.4	1104	0.11921	386.09	4012.5	1.3836	0.91675	0.083246	0.16649	0.17957	True
OC90-1	OC90	222.59/222.34/193.56	167.53/266.8/184.77	222.34	184.77	-0.26569	414.06	739.29	1.3816	0.083546	0.91645	0.16709	0.17993	False
RPL9-5	RPL9	1261.3/1391.9/1220.6	1162.6/1171/1073.1	1261.3	1162.6	-0.11747	9357.7	5106.9	1.3812	0.083601	0.9164	0.1672	0.17993	False
IL1F10-3	IL1F10	1882.7/1907.6/1758.8	1805.5/1760.7/1726.1	1882.7	1760.7	-0.096641	7984.4	7993.2	1.3652	0.086103	0.9139	0.17221	0.18511	False
RPL30-3	RPL30	4581.6/4908.2/4871.6	4667.7/5274.8/4529.8	4871.6	4667.7	-0.061683	42719	23213	1.3386	0.090356	0.90964	0.18071	0.19404	False
RXFP2-6	RXFP2	4657.7/5054.9/5266.7	4849.4/4700.7/5204.6	5054.9	4849.4	-0.059881	1.0131e+05	24196	1.3215	0.09317	0.90683	0.18634	0.19986	False
RPTN-4	RPTN	992.38/1045.4/1105.1	961.8/920.83/989.28	1045.4	961.8	-0.12008	3186.7	4140.4	1.2987	0.097029	0.90297	0.19406	0.2079	False
SPATA16-10	SPATA16	3816.5/3634/3319.2	3706.9/3953.2/3801	3634	3801	0.06481	66204	16704	1.2923	0.90187	0.09813	0.19626	0.21003	True
LYZL6-9	LYZL6	3202.5/3285.6/3240.2	3275/3539/3395.9	3240.2	3395.9	0.067699	1738.9	14687	1.2849	0.90059	0.099408	0.19882	0.21253	True
OC90-7	OC90	3432.5/3748/3427.8	3440.5/3593/3801	3432.5	3593	0.065904	49768	15668	1.2821	0.9001	0.099899	0.1998	0.21334	True
SAGE1-9	SAGE1	2051.5/2288.8/2036.3	2166.8/2088.7/2355	2051.5	2166.8	0.078837	28256	8799.7	1.2289	0.89045	0.10955	0.21909	0.23368	True
OLIG2-5	OLIG2	3821.1/3863.8/3860.4	3886.5/3697.9/3568.1	3860.4	3697.9	-0.062034	776.16	17876	1.2155	0.11208	0.88792	0.22417	0.23883	False
DMRTC2-5	DMRTC2	4589.1/4365.5/4539.8	4706/4712.1/4781.1	4539.8	4712.1	0.053732	16409	21444	1.1766	0.88033	0.11967	0.23934	0.25471	True
TPH2-3	TPH2	2629.3/2479.3/2557.8	2659.3/2682.6/2829	2557.8	2682.6	0.068689	5636.5	11266	1.1756	0.88011	0.11989	0.23977	0.25489	True
FCRL4-10	FCRL4	4531.6/4871.8/4791.6	5029/4965.4/4257.8	4791.6	4965.4	0.051387	37036	22785	1.1513	0.8752	0.1248	0.24961	0.26505	True
OC90-8	OC90	1802/2010.4/1990.9	1724.8/2152.1/2092.2	1990.9	2092.2	0.071529	18026	8509.2	1.0976	0.86381	0.13619	0.27238	0.28891	True
KRT9-2	KRT9	5079.7/4912.9/5046.4	5215.7/5535.4/5151.8	5046.4	5215.7	0.04759	9466.1	24150	1.0893	0.86198	0.13802	0.27604	0.29248	True
COPZ1-8	COPZ1	3412.1/3562.1/3563.1	3697.8/3493.3/3750.5	3562.1	3697.8	0.053944	11244	16333	1.0622	0.85592	0.14408	0.28815	0.30497	True
CYP7A1-6	CYP7A1	3415.8/3186.5/3327.1	3100.4/3557.7/3456.7	3327.1	3456.7	0.05513	13816	15129	1.054	0.85405	0.14595	0.2919	0.3086	True
RPS11-8	RPS11	882.01/912.71/991.51	837.66/850.24/1011.1	912.71	850.24	-0.10217	3576.1	3558.3	1.0472	0.1475	0.8525	0.295	0.31153	False
KRT25-4	KRT25	3696.8/3875/3648	3306.2/4166.1/3566.9	3696.8	3566.9	-0.051608	17065	17028	0.99578	0.15968	0.84032	0.31936	0.33688	False
NPHS2-5	NPHS2	2566.3/2552.2/2488.7	2889.4/2446.9/2195.5	2552.2	2446.9	-0.06077	2118.9	11238	0.99343	0.16025	0.83975	0.3205	0.33772	False
CRYGB-6	CRYGB	4725.4/4926.9/4547.7	4870.6/4864.7/5353.8	4725.4	4870.6	0.04364	36093	22431	0.96917	0.83377	0.16623	0.33246	0.34994	True
DMRTC2-9	DMRTC2	3174.7/3254.7/2919.2	3287.1/3167.4/3323.6	3174.7	3287.1	0.050171	35833	14354	0.93799	0.82588	0.17412	0.34825	0.36616	True
DMRTB1-10	DMRTB1	7139.6/7453.9/6975.1	7380.5/6973.2/6408.5	7139.6	6973.2	-0.034012	62927	35672	0.88089	0.18919	0.81081	0.37838	0.3974	False
TAAR8-6	TAAR8	2095.1/1935.6/2116.3	2044.7/2178/2195.5	2095.1	2178	0.055954	12942	9009.4	0.87332	0.80876	0.19124	0.38249	0.40128	True
COPS6-9	COPS6	5879.2/5810.7/5784.1	5955.5/6086.6/5551.2	5810.7	5955.5	0.035504	2696.6	28298	0.86077	0.80532	0.19468	0.38936	0.40805	True
SPATA16-3	SPATA16	2428.1/2494.3/2524.2	2430.2/2582.9/2752.1	2494.3	2582.9	0.050338	2639.2	10953	0.84659	0.80139	0.19861	0.39722	0.41583	True
HTR3D-8	HTR3D	1492.3/1262.1/1645.3	1432.1/1558.2/1807.6	1492.3	1558.2	0.062368	38197	6162.9	0.84034	0.79964	0.20036	0.40072	0.41903	True
NUP93-5	NUP93	4155.9/4305.7/4210	4366.9/3732.1/4325.5	4210	4325.5	0.039049	6041.2	19703	0.82308	0.79477	0.20523	0.41046	0.42876	True
OC90-6	OC90	5229/4902.6/4960.5	5166.3/4828.4/5077.2	4960.5	5077.2	0.033541	37718	23689	0.75822	0.77584	0.22416	0.44832	0.46779	True
DMRTB1-4	DMRTB1	5228.1/5139.9/5282.5	5669.9/5192.8/5345.8	5228.1	5345.8	0.03211	5364.1	25129	0.7424	0.77108	0.22892	0.45784	0.47721	True
RNASE9-11	RNASE9	3017/3083.8/3269.8	3656.4/3123.8/3171	3083.8	3171	0.040214	19534	13894	0.73975	0.77027	0.22973	0.45945	0.47837	True
OR9Q2-7	OR9Q2	1330/1284.5/1184.1	1147.5/1579/1231.4	1284.5	1231.4	-0.060839	6076.3	5211.9	0.73529	0.23108	0.76892	0.46216	0.48067	False
OR9Q2-8	OR9Q2	1246.5/1312.5/1288.8	1236.3/1030.9/1526.4	1288.8	1236.3	-0.059904	1175.7	5231.2	0.72529	0.23414	0.76586	0.46827	0.4865	False
COPS8-11	COPS8	2386.3/2308.4/2154.9	2225.4/2236.2/2807.2	2308.4	2236.2	-0.045845	14825	10043	0.7208	0.23552	0.76448	0.47103	0.48884	False
FAM71B-9	FAM71B	5357.9/5650/5660.7	5277.3/5758.6/5803.7	5650	5758.6	0.027456	42711	27420	0.65569	0.74399	0.25601	0.51203	0.53064	True
LYZL6-4	LYZL6	6991.2/6970/6986	6863.8/7125.8/6255.9	6986	6863.8	-0.02546	141.27	34810	0.65507	0.25621	0.74379	0.51242	0.53064	False
COPS2-8	COPS2	5128.8/5036.2/4855.8	5155.2/4820.1/4938.3	5036.2	4938.3	-0.02831	20560	24096	0.63057	0.26416	0.73584	0.52832	0.54652	False
OTUD6A-3	OTUD6A	5013.8/4976.4/4867.7	5051.2/5727.4/5072.6	4976.4	5072.6	0.027612	6613.2	23774	0.62379	0.73362	0.26638	0.53276	0.55052	True
DMRTB1-1	DMRTB1	4166.1/4409.4/4017.4	4514.3/3995.8/4252.1	4166.1	4252.1	0.029442	40647	19473	0.61567	0.73094	0.26906	0.53811	0.55545	True
RPL27-9	RPL27	3584.6/3278.1/3350.8	3112.5/3343.9/3275.4	3350.8	3275.4	-0.032821	29982	15250	0.6105	0.27076	0.72924	0.54153	0.55838	False
DMRTC2-1	DMRTC2	4189.3/4053.5/3923.6	4456.8/3886.8/3972	4053.5	3972	-0.029272	17664	18882	0.59263	0.27672	0.72328	0.55343	0.57004	False
MRGPRD-1	MRGPRD	5724.3/5717.3/5344.7	5619.4/6020.2/5531.7	5717.3	5619.4	-0.024903	69433	27787	0.58705	0.27859	0.72141	0.55717	0.57322	False
DMRTB1-8	DMRTB1	3355.5/3180.9/3326.1	3460.7/3181.9/3398.2	3326.1	3398.2	0.030928	10972	15124	0.58624	0.72114	0.27886	0.55771	0.57322	True
RPL35A-7	RPL35A	3962.1/3913.3/3556.2	3754.3/3987.5/4233.7	3913.3	3987.5	0.02708	64959	18151	0.55051	0.70902	0.29098	0.58197	0.59751	True
LYZL6-8	LYZL6	5228.1/5207.2/5130.4	4990.6/5134.6/5126.6	5207.2	5126.6	-0.022508	3168.2	25017	0.50974	0.30512	0.69488	0.61023	0.62586	False
HTR3D-3	HTR3D	4487/4574.7/4901.3	4649.5/4913.5/4599.8	4574.7	4649.5	0.02339	57154	21630	0.50853	0.69446	0.30554	0.61108	0.62607	True
KRT74-10	KRT74	5358.8/5099.8/5002	5059.3/5175.1/5305.6	5099.8	5175.1	0.021164	38344	24437	0.48219	0.68516	0.31484	0.62967	0.64443	True
COPS2-1	COPS2	5292.1/5540.7/5069.1	5361/5216.7/4932.6	5292.1	5216.7	-0.020703	55754	25475	0.47249	0.31829	0.68171	0.63658	0.6508	False
KRT74-7	KRT74	4945.2/4650.4/4713.6	4811/4526.3/4781.1	4713.6	4781.1	0.020507	28812	22369	0.45129	0.67411	0.32589	0.65178	0.66564	True
PSMA3-5	PSMA3	6570.1/6920.5/6532.7	6501.5/6489.4/6188.1	6570.1	6489.4	-0.017825	62085	32488	0.44766	0.3272	0.6728	0.6544	0.6676	False
IL1F10-9	IL1F10	4012.2/4469.2/4202.1	4206.5/4262.6/4424.2	4202.1	4262.6	0.020631	53702	19661	0.43174	0.66703	0.33297	0.66593	0.67864	True
LYZL6-5	LYZL6	3756.2/4062.8/4101.3	4194.4/3849.4/4008.8	4062.8	4008.8	-0.019318	47744	18931	0.39284	0.34722	0.65278	0.69444	0.70694	False
PSMD1-14	PSMD1	1578.5/1650.7/1599.8	1568.3/1594.6/1316.4	1599.8	1568.3	-0.028673	1521	6661.9	0.38596	0.34976	0.65024	0.69953	0.71137	False
NUP93-3	NUP93	3269.3/3233.2/3211.5	3188.2/3409.3/3123.9	3233.2	3188.2	-0.020249	885.04	14651	0.37241	0.35479	0.64521	0.70959	0.72084	False
LHX5-3	LHX5	1989.4/1982.4/2037.3	2278.8/1880.1/1960.2	1989.4	1960.2	-0.021326	1173.9	8501.9	0.31675	0.37572	0.62428	0.75144	0.76255	False
ADH7-1	ADH7	3679.2/3433.2/3687.6	3716/3697.9/4035.1	3679.2	3716	0.014341	30309	16937	0.28251	0.61122	0.38878	0.77756	0.78822	True
OTUD6A-10	OTUD6A	4040/3919.9/3678.7	3977.4/3956.4/3782.7	3919.9	3956.4	0.013363	36307	18185	0.27055	0.60663	0.39337	0.78673	0.79668	True
PIWIL3-9	PIWIL3	1426.4/1608.7/1414.2	1607.7/1444.1/1435.7	1426.4	1444.1	0.017704	16682	5859.6	0.23024	0.59105	0.40895	0.8179	0.82737	True
NPHS2-2	NPHS2	5319.9/4892.4/4804.5	5308.6/4861.6/4783.4	4892.4	4861.6	-0.0090946	95253	23324	0.20135	0.42021	0.57979	0.84043	0.84926	False
LYZL6-7	LYZL6	3407.5/3444.4/3599.7	3403.1/3465.3/3756.3	3444.4	3465.3	0.0087451	12738	15729	0.16703	0.56633	0.43367	0.86735	0.87554	True
HTR3D-7	HTR3D	3622.6/3510.7/3888	3777.6/3359.4/3603.6	3622.6	3603.6	-0.0075924	41479	16645	0.14742	0.4414	0.5586	0.8828	0.89021	False
RPS24-11	RPS24	4577.9/4781.2/4743.3	5035.1/4723.5/4677.8	4743.3	4723.5	-0.0060062	14386	22527	0.13132	0.44776	0.55224	0.89552	0.90169	False
LUZP4-1	LUZP4	1275.3/1390.1/1256.2	1480.5/1106.7/1265.9	1275.3	1265.9	-0.010658	6774.2	5169.9	0.13064	0.44803	0.55197	0.89606	0.90169	False
PSMB3-2	PSMB3	4273.7/4265.5/4210	4282.2/4155.7/4372.6	4265.5	4282.2	0.005618	1576.7	19995	0.11772	0.54686	0.45314	0.90629	0.91076	True
IL1F10-7	IL1F10	6186.1/6573/5967.8	6109.9/6209.1/6206.5	6186.1	6206.5	0.0047405	98651	30361	0.11687	0.54652	0.45348	0.90696	0.91076	True
OR9Q2-6	OR9Q2	4152.2/3864.8/3981.8	4097.5/3992.7/3995	3981.8	3995	0.0047502	21370	18508	0.096552	0.53846	0.46154	0.92308	0.92597	True
CABP5-7	CABP5	2951.2/2746.5/2912.3	3332.5/2917.2/2864.5	2912.3	2917.2	0.0024052	14498	13031	0.042584	0.51698	0.48302	0.96603	0.96805	True
POLA1-6	POLA1	2996.6/3242.6/2929.1	3000.4/2960.8/3055.1	2996.6	3000.4	0.0018419	32529	13454	0.033016	0.51317	0.48683	0.97366	0.97468	True
NUP54-2	NUP54	3246.1/3070.7/3039.7	3129.6/2898.5/3072.3	3070.7	3072.3	0.00074001	15864	13828	0.013402	0.50535	0.49465	0.98931	0.98931	True
